2024.08.02,20:30,2426.83,2431.08,2426.48,2427.78,21479
2024.08.02,21:00,2427.81,2433.62,2426.64,2432.50,19171
2024.08.02,21:30,2432.49,2433.15,2426.76,2429.03,19292
2024.08.02,22:00,2429.04,2431.99,2425.62,2431.97,17879
2024.08.02,22:30,2431.95,2438.28,2431.83,2437.64,17642
2024.08.02,23:00,2437.60,2438.09,2435.56,2437.16,3635
2024.08.02,23:30,2437.06,2442.70,2436.90,2442.70,2936
2024.08.05,01:00,2444.32,2447.50,2437.89,2438.86,4520
2024.08.05,01:30,2438.88,2441.49,2438.23,2441.39,3150
2024.08.05,02:00,2441.40,2445.68,2440.27,2443.87,3966
2024.08.05,02:30,2443.86,2444.13,2439.07,2440.97,7502
2024.08.05,03:00,2440.99,2441.07,2413.86,2425.54,14676
2024.08.05,03:30,2425.55,2431.75,2419.18,2422.10,14675
2024.08.05,04:00,2422.00,2438.78,2420.14,2434.39,17906
2024.08.05,04:30,2434.14,2441.95,2428.42,2439.38,13948
2024.08.05,05:00,2439.40,2439.73,2433.06,2438.10,10802
2024.08.05,05:30,2438.05,2446.16,2435.54,2442.74,10392
2024.08.05,06:00,2442.72,2447.50,2442.68,2444.30,10038
2024.08.05,06:30,2444.32,2452.57,2442.84,2450.95,7675
2024.08.05,07:00,2450.98,2458.80,2450.89,2454.17,9198
2024.08.05,07:30,2454.14,2455.47,2451.80,2452.66,8449
2024.08.05,08:00,2452.67,2452.68,2443.13,2444.56,20334
2024.08.05,08:30,2444.56,2446.06,2432.41,2437.97,27581
2024.08.05,09:00,2437.97,2438.76,2422.16,2428.09,28520
2024.08.05,09:30,2428.09,2432.54,2425.01,2428.65,26240
2024.08.05,10:00,2428.62,2443.74,2424.65,2441.60,27450
2024.08.05,10:30,2441.63,2445.58,2430.54,2431.96,25535
2024.08.05,11:00,2431.95,2434.42,2427.20,2428.13,23863
2024.08.05,11:30,2428.11,2428.72,2423.33,2425.00,21102
2024.08.05,12:00,2425.01,2426.13,2419.19,2422.02,22864
2024.08.05,12:30,2422.00,2428.78,2420.71,2424.15,21950
2024.08.05,13:00,2424.14,2425.68,2418.70,2420.65,22582
2024.08.05,13:30,2420.66,2423.04,2408.12,2408.53,21751
2024.08.05,14:00,2408.54,2408.54,2394.60,2397.76,25511
2024.08.05,14:30,2397.75,2398.08,2383.27,2386.75,25436
2024.08.05,15:00,2386.76,2392.30,2366.94,2369.65,29106
2024.08.05,15:30,2369.61,2378.49,2364.24,2374.50,28243
2024.08.05,16:00,2374.53,2394.18,2374.53,2386.09,28650
2024.08.05,16:30,2386.12,2396.99,2382.43,2393.36,29300
2024.08.05,17:00,2393.35,2396.87,2386.88,2387.61,29062
2024.08.05,17:30,2387.60,2397.42,2386.97,2396.59,28152
2024.08.05,18:00,2396.59,2412.23,2396.46,2406.30,27826
